#    Z                A               B               C                     sigma_A      sigma_B      sigma_C  
  2.1000e-02 	  3.1783e-03 	  8.2834e+00 	  4.4342e-01    	  6.0606e-04   1.8998e-01   1.1670e-02 
  2.1100e-02 	  3.1565e-03 	  8.2913e+00 	  4.4295e-01    	  6.0283e-04   1.9027e-01   1.1665e-02 
  2.1200e-02 	  3.1394e-03 	  8.2978e+00 	  4.4258e-01    	  6.0050e-04   1.9054e-01   1.1664e-02 
  2.1300e-02 	  3.1587e-03 	  8.2926e+00 	  4.4277e-01    	  6.0971e-04   1.9228e-01   1.1786e-02 
  2.1400e-02 	  3.1357e-03 	  8.3010e+00 	  4.4228e-01    	  6.0590e-04   1.9251e-01   1.1775e-02 
  2.1500e-02 	  3.1223e-03 	  8.3063e+00 	  4.4198e-01    	  6.0413e-04   1.9275e-01   1.1775e-02 
  2.1600e-02 	  3.1074e-03 	  8.3121e+00 	  4.4166e-01    	  6.0177e-04   1.9292e-01   1.1770e-02 
  2.1700e-02 	  3.0799e-03 	  8.3219e+00 	  4.4106e-01    	  5.9770e-04   1.9334e-01   1.1765e-02 
  2.1800e-02 	  3.0620e-03 	  8.3287e+00 	  4.4067e-01    	  5.9489e-04   1.9355e-01   1.1758e-02 
  2.1900e-02 	  3.0435e-03 	  8.3358e+00 	  4.4026e-01    	  5.9220e-04   1.9384e-01   1.1755e-02 
  2.2000e-02 	  3.0282e-03 	  8.3418e+00 	  4.3993e-01    	  5.8971e-04   1.9398e-01   1.1747e-02 
  2.2100e-02 	  3.0108e-03 	  8.3485e+00 	  4.3955e-01    	  5.8716e-04   1.9427e-01   1.1745e-02 
  2.2200e-02 	  2.9906e-03 	  8.3562e+00 	  4.3910e-01    	  5.8399e-04   1.9451e-01   1.1737e-02 
  2.2300e-02 	  2.9711e-03 	  8.3637e+00 	  4.3866e-01    	  5.8095e-04   1.9477e-01   1.1731e-02 
  2.2400e-02 	  2.9531e-03 	  8.3708e+00 	  4.3826e-01    	  5.7836e-04   1.9507e-01   1.1728e-02 
  2.2500e-02 	  2.9396e-03 	  8.3763e+00 	  4.3797e-01    	  5.7634e-04   1.9527e-01   1.1725e-02 
  2.2600e-02 	  2.9172e-03 	  8.3849e+00 	  4.3747e-01    	  5.7277e-04   1.9557e-01   1.1718e-02 
  2.2700e-02 	  2.8998e-03 	  8.3918e+00 	  4.3707e-01    	  5.7026e-04   1.9593e-01   1.1718e-02 
  2.2800e-02 	  2.8772e-03 	  8.4006e+00 	  4.3656e-01    	  5.6661e-04   1.9614e-01   1.1706e-02 
  2.2900e-02 	  2.8606e-03 	  8.4073e+00 	  4.3618e-01    	  5.6405e-04   1.9641e-01   1.1702e-02 
  2.3000e-02 	  2.8415e-03 	  8.4149e+00 	  4.3575e-01    	  5.6138e-04   1.9677e-01   1.1702e-02 
  2.3100e-02 	  2.8257e-03 	  8.4214e+00 	  4.3539e-01    	  5.5896e-04   1.9701e-01   1.1698e-02 
  2.3200e-02 	  2.8116e-03 	  8.4274e+00 	  4.3507e-01    	  5.5691e-04   1.9731e-01   1.1699e-02 
  2.3300e-02 	  2.7913e-03 	  8.4355e+00 	  4.3460e-01    	  5.5362e-04   1.9761e-01   1.1692e-02 
  2.3400e-02 	  2.7717e-03 	  8.4434e+00 	  4.3414e-01    	  5.5079e-04   1.9793e-01   1.1688e-02 
  2.3500e-02 	  2.7550e-03 	  8.4504e+00 	  4.3376e-01    	  5.4828e-04   1.9822e-01   1.1686e-02 
  2.3600e-02 	  2.7380e-03 	  8.4575e+00 	  4.3337e-01    	  5.4593e-04   1.9858e-01   1.1687e-02 
  2.3700e-02 	  2.7203e-03 	  8.4648e+00 	  4.3295e-01    	  5.4311e-04   1.9887e-01   1.1682e-02 
  2.3800e-02 	  2.7004e-03 	  8.4730e+00 	  4.3248e-01    	  5.4013e-04   1.9921e-01   1.1678e-02 
  2.3900e-02 	  2.6857e-03 	  8.4794e+00 	  4.3214e-01    	  5.3805e-04   1.9952e-01   1.1679e-02 
  2.4000e-02 	  2.6614e-03 	  8.4893e+00 	  4.3156e-01    	  5.3408e-04   1.9992e-01   1.1671e-02 
  2.4100e-02 	  2.6451e-03 	  8.4963e+00 	  4.3118e-01    	  5.3182e-04   2.0023e-01   1.1670e-02 
  2.4200e-02 	  2.6248e-03 	  8.5049e+00 	  4.3069e-01    	  5.2865e-04   2.0061e-01   1.1667e-02 
  2.4300e-02 	  2.6069e-03 	  8.5126e+00 	  4.3026e-01    	  5.2588e-04   2.0089e-01   1.1661e-02 
  2.4400e-02 	  2.5900e-03 	  8.5199e+00 	  4.2985e-01    	  5.2352e-04   2.0131e-01   1.1664e-02 
  2.4500e-02 	  2.5701e-03 	  8.5285e+00 	  4.2937e-01    	  5.2031e-04   2.0163e-01   1.1657e-02 
  2.4600e-02 	  2.5532e-03 	  8.5359e+00 	  4.2896e-01    	  5.1791e-04   2.0202e-01   1.1659e-02 
  2.4700e-02 	  2.5380e-03 	  8.5427e+00 	  4.2858e-01    	  5.1551e-04   2.0226e-01   1.1654e-02 
  2.4800e-02 	  2.5178e-03 	  8.5515e+00 	  4.2809e-01    	  5.1241e-04   2.0270e-01   1.1652e-02 
  2.4900e-02 	  2.5046e-03 	  8.5577e+00 	  4.2777e-01    	  5.1075e-04   2.0307e-01   1.1657e-02 
  2.5000e-02 	  2.4842e-03 	  8.5666e+00 	  4.2725e-01    	  5.0733e-04   2.0338e-01   1.1648e-02 
  2.5100e-02 	  2.4725e-03 	  8.5722e+00 	  4.2698e-01    	  5.0583e-04   2.0374e-01   1.1654e-02 
  2.5200e-02 	  2.4493e-03 	  8.5824e+00 	  4.2639e-01    	  5.0200e-04   2.0413e-01   1.1645e-02 
  2.5300e-02 	  2.4359e-03 	  8.5887e+00 	  4.2606e-01    	  5.0015e-04   2.0453e-01   1.1650e-02 
  2.5400e-02 	  2.4463e-03 	  8.5852e+00 	  4.2615e-01    	  5.0650e-04   2.0619e-01   1.1756e-02 
  2.5500e-02 	  2.4222e-03 	  8.5959e+00 	  4.2555e-01    	  5.0273e-04   2.0669e-01   1.1752e-02 
  2.5600e-02 	  2.4117e-03 	  8.6011e+00 	  4.2529e-01    	  5.0116e-04   2.0693e-01   1.1752e-02 
  2.5700e-02 	  2.3912e-03 	  8.6104e+00 	  4.2476e-01    	  4.9783e-04   2.0732e-01   1.1747e-02 
  2.5800e-02 	  2.3786e-03 	  8.6165e+00 	  4.2445e-01    	  4.9619e-04   2.0771e-01   1.1752e-02 
  2.5900e-02 	  2.3589e-03 	  8.6256e+00 	  4.2395e-01    	  4.9292e-04   2.0806e-01   1.1745e-02 
  2.6000e-02 	  2.3433e-03 	  8.6330e+00 	  4.2354e-01    	  4.9055e-04   2.0846e-01   1.1746e-02 
  2.6100e-02 	  2.3290e-03 	  8.6399e+00 	  4.2318e-01    	  4.8857e-04   2.0889e-01   1.1751e-02 
  2.6200e-02 	  2.3072e-03 	  8.6501e+00 	  4.2261e-01    	  4.8493e-04   2.0927e-01   1.1742e-02 
  2.6300e-02 	  2.2974e-03 	  8.6551e+00 	  4.2237e-01    	  4.8371e-04   2.0967e-01   1.1750e-02 
  2.6400e-02 	  2.2782e-03 	  8.6643e+00 	  4.2186e-01    	  4.8067e-04   2.1010e-01   1.1747e-02 
  2.6500e-02 	  2.2639e-03 	  8.6714e+00 	  4.2150e-01    	  4.7849e-04   2.1046e-01   1.1748e-02 
  2.6600e-02 	  2.2467e-03 	  8.6797e+00 	  4.2103e-01    	  4.7599e-04   2.1095e-01   1.1751e-02 
  2.6700e-02 	  2.2332e-03 	  8.6865e+00 	  4.2068e-01    	  4.7398e-04   2.1132e-01   1.1752e-02 
  2.6800e-02 	  2.2175e-03 	  8.6944e+00 	  4.2027e-01    	  4.7159e-04   2.1176e-01   1.1754e-02 
  2.6900e-02 	  2.2045e-03 	  8.7010e+00 	  4.1992e-01    	  4.6944e-04   2.1204e-01   1.1751e-02 
  2.7000e-02 	  2.1875e-03 	  8.7095e+00 	  4.1947e-01    	  4.6704e-04   2.1259e-01   1.1757e-02 
  2.7100e-02 	  2.1642e-03 	  8.7209e+00 	  4.1883e-01    	  4.6301e-04   2.1303e-01   1.1747e-02 
  2.7200e-02 	  2.1551e-03 	  8.7258e+00 	  4.1859e-01    	  4.6181e-04   2.1336e-01   1.1752e-02 
  2.7300e-02 	  2.1410e-03 	  8.7332e+00 	  4.1821e-01    	  4.5971e-04   2.1379e-01   1.1755e-02 
  2.7400e-02 	  2.1251e-03 	  8.7414e+00 	  4.1778e-01    	  4.5725e-04   2.1425e-01   1.1756e-02 
  2.7500e-02 	  2.1120e-03 	  8.7483e+00 	  4.1743e-01    	  4.5511e-04   2.1457e-01   1.1754e-02 
  2.7600e-02 	  2.0922e-03 	  8.7584e+00 	  4.1687e-01    	  4.5205e-04   2.1516e-01   1.1756e-02 
  2.7700e-02 	  2.0793e-03 	  8.7653e+00 	  4.1652e-01    	  4.5024e-04   2.1560e-01   1.1761e-02 
  2.7800e-02 	  2.0641e-03 	  8.7733e+00 	  4.1610e-01    	  4.4792e-04   2.1605e-01   1.1763e-02 
  2.7900e-02 	  2.0483e-03 	  8.7817e+00 	  4.1566e-01    	  4.4535e-04   2.1647e-01   1.1762e-02 
  2.8000e-02 	  2.0372e-03 	  8.7880e+00 	  4.1535e-01    	  4.4386e-04   2.1694e-01   1.1770e-02 
  2.8100e-02 	  2.0236e-03 	  8.7954e+00 	  4.1496e-01    	  4.4180e-04   2.1740e-01   1.1774e-02 
  2.8200e-02 	  2.0028e-03 	  8.8063e+00 	  4.1436e-01    	  4.3822e-04   2.1786e-01   1.1766e-02 
  2.8300e-02 	  1.9863e-03 	  8.8153e+00 	  4.1389e-01    	  4.3587e-04   2.1847e-01   1.1773e-02 
  2.8400e-02 	  1.9735e-03 	  8.8224e+00 	  4.1353e-01    	  4.3403e-04   2.1899e-01   1.1780e-02 
  2.8500e-02 	  1.9587e-03 	  8.8307e+00 	  4.1310e-01    	  4.3178e-04   2.1947e-01   1.1783e-02 
  2.8600e-02 	  1.9487e-03 	  8.8365e+00 	  4.1282e-01    	  4.3050e-04   2.1994e-01   1.1792e-02 
  2.8700e-02 	  1.9340e-03 	  8.8448e+00 	  4.1239e-01    	  4.2800e-04   2.2033e-01   1.1789e-02 
  2.8800e-02 	  1.9160e-03 	  8.8548e+00 	  4.1186e-01    	  4.2521e-04   2.2096e-01   1.1793e-02 
  2.8900e-02 	  1.9032e-03 	  8.8622e+00 	  4.1148e-01    	  4.2342e-04   2.2151e-01   1.1802e-02 
  2.9000e-02 	  1.8880e-03 	  8.8708e+00 	  4.1103e-01    	  4.2094e-04   2.2197e-01   1.1801e-02 
  2.9100e-02 	  1.8721e-03 	  8.8800e+00 	  4.1055e-01    	  4.1842e-04   2.2251e-01   1.1803e-02 
  2.9200e-02 	  1.8552e-03 	  8.8897e+00 	  4.1005e-01    	  4.1575e-04   2.2312e-01   1.1807e-02 
  2.9300e-02 	  1.8441e-03 	  8.8964e+00 	  4.0972e-01    	  4.1411e-04   2.2355e-01   1.1812e-02 
  2.9400e-02 	  1.8320e-03 	  8.9037e+00 	  4.0935e-01    	  4.1233e-04   2.2415e-01   1.1822e-02 
  2.9500e-02 	  1.8194e-03 	  8.9112e+00 	  4.0897e-01    	  4.1065e-04   2.2469e-01   1.1830e-02 
  2.9600e-02 	  1.8068e-03 	  8.9188e+00 	  4.0859e-01    	  4.0869e-04   2.2519e-01   1.1835e-02 
  2.9700e-02 	  1.7933e-03 	  8.9270e+00 	  4.0817e-01    	  4.0656e-04   2.2572e-01   1.1839e-02 
  2.9800e-02 	  1.7814e-03 	  8.9343e+00 	  4.0781e-01    	  4.0475e-04   2.2624e-01   1.1845e-02 
  2.9900e-02 	  1.7664e-03 	  8.9434e+00 	  4.0735e-01    	  4.0248e-04   2.2684e-01   1.1851e-02 
